date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,rateUSD
2022-10-02,SBUX,USD,0000829224,2022-11-18,2022-11-18 16:35:30,2022,FY,32250300000,23879200000,8371100000,0.2595665777,0.0,2032000000,0,2032000000,1909400000,3941400000,27820600000,97000000,482900000,3027100000,6290200000,0.1950431469,4617800000,0.1431862649,-385900000,4231900000,0.1312204848,948500000,3281600000,0.1017540922,2.85,2.83,1153300000,1158500000,https://www.sec.gov/Archives/edgar/data/829224/000082922422000058/0000829224-22-000058-index.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922422000058/sbux-20221002.htm,1.0
2021-10-03,SBUX,USD,0000829224,2021-11-19,2021-11-19 16:46:02,2021,FY,29060600000,20669600000,8391000000,0.2887414575,0.0,1932600000,0,1932600000,1801200000,3733800000,24403400000,90100000,469800000,2772700000,6656700000,0.2290627172,4872100000,0.1676531111,484800000,5356900000,0.184335492,1156600000,4199300000,0.14450149,3.57,3.54,1177600000,1185500000,https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/0000829224-21-000086-index.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/sbux-20211003.htm,1.0
2020-09-27,SBUX,USD,0000829224,2020-11-12,2020-11-12 16:59:07,2020,FY,23518000000,18458900000,5059100000,0.2151160813,0.0,1679600000,0,1679600000,1861600000,3541200000,22000100000,39700000,437000000,2700800000,3383300000,0.1438600221,1561700000,0.0664044562,-397300000,1164400000,0.0495110128,239700000,928300000,0.0394718939,0.79,0.79,1172800000,1181800000,https://www.sec.gov/Archives/edgar/data/829224/000082922420000078/0000829224-20-000078-index.htm,https://www.sec.gov/Archives/edgar/data/829224/000082922420000078/sbux-20200927.htm,1.0
2024-06-30,LRCX,USD,0000707549,2024-08-29,2024-08-29 14:10:55,2024,FY,14905386000,7765845000,7139541000,0.4789906816,1902444000.0,0,0,868247000,-24323000,2770691000,10536536000,251938000,185236000,359699000,4728549000,0.3172376079,4368850000,0.2931054587,-8628000,4360222000,0.2925266075,532450000,3827772000,0.2568046208,2.91,2.9,1314100000,1319950000,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/0000707549-24-000106-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754924000106/lrcx-20240630.htm,1.0
2023-06-25,LRCX,USD,0000707549,2023-08-15,2023-08-15 16:04:08,2023,FY,17428516000,9651591000,7776925000,0.4462184273,1727162000.0,0,0,832753000,-65650000,2559915000,12211506000,138984000,186462000,342432000,5601592000,0.3214038418,5174860000,0.296919141,-107800000,5109210000,0.2931523258,598279000,4510931000,0.258824733,3.33,3.321,1354720000,1358340000,https://www.sec.gov/Archives/edgar/data/707549/000070754923000102/0000707549-23-000102-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754923000102/lrcx-20230625.htm,1.0
2022-06-26,LRCX,USD,0000707549,2022-08-24,2022-08-24 16:09:20,2022,FY,17227039000,9355232000,7871807000,0.4569448644,1604248000.0,0,0,885737000,-188708000,2489985000,11845217000,15209000,184759000,333739000,5715561000,0.3317784908,5381822000,0.3124055155,-188708000,5193114000,0.3014513405,587828000,4605286000,0.2673289356,3.2920000000000003,3.2750000000000004,1398990000,1406280000,https://www.sec.gov/Archives/edgar/data/707549/000070754922000107/0000707549-22-000107-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754922000107/lrcx-20220626.htm,1.0
2021-06-27,LRCX,USD,0000707549,2021-08-17,2021-08-17 16:06:57,2021,FY,14626150000,7820844000,6805306000,0.465283482,1493408000.0,0,0,829875000,-111219000,2323283000,10144127000,19687000,208597000,307151000,4789174000,0.3274391415,4482023000,0.3064390151,-111219000,4370804000,0.298834895,462346000,3908458000,0.267223979,2.722,2.69,1436090000,1453200000,https://www.sec.gov/Archives/edgar/data/707549/000070754921000136/0000707549-21-000136-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754921000136/lrcx-20210627.htm,1.0
2020-06-28,LRCX,USD,0000707549,2020-08-18,2020-08-18 16:30:43,2020,FY,10044736000,5436043000,4608693000,0.4588167374,1252412000.0,0,0,682479000,-98824000,1934891000,7370934000,85433000,177440000,268525000,2942327000,0.2929222829,2673802000,0.2661893752,-98824000,2574978000,0.2563509882,323225000,2251753000,0.2241724422,1.5550000000000002,1.51,1448140000,1490900000,https://www.sec.gov/Archives/edgar/data/707549/000070754920000138/0000707549-20-000138-index.htm,https://www.sec.gov/Archives/edgar/data/707549/000070754920000138/lrcx10k2020document.htm,1.0
2023-12-31,MELI,USD,0001099590,2024-02-23,2024-02-23 16:01:42,2023,FY,14473000000,7522000000,6951000000,0.4802736129,1599000000.0,766000000,-1736000000,3529000000,1050000000,5128000000,12650000000,723000000,331000000,404000000,2227000000,0.1538727285,1823000000,0.1259586817,-270000000,1553000000,0.1073032543,569000000,987000000,0.0681959511,19.64,19.35,50262302,51006860,https://www.sec.gov/Archives/edgar/data/1099590/000109959024000008/0001099590-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1099590/000109959024000008/meli-20231231.htm,1.0
2022-12-31,MELI,USD,0001099590,2023-02-24,2023-02-24 16:02:21,2022,FY,10537000000,5374000000,5163000000,0.4899876625,1099000000.0,661000000,1296000000,1957000000,1073000000,4129000000,9503000000,265000000,321000000,309000000,1702000000,0.1615260511,1034000000,0.0981303976,-254000000,780000000,0.0740248648,298000000,482000000,0.0457435703,9.57,9.39,50345353,51335621,https://www.sec.gov/Archives/edgar/data/1099590/000109959023000007/0001099590-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1099590/000109959023000007/meli-20221231.htm,1.0
2021-12-31,MELI,USD,0001099590,2022-02-23,2022-02-23 16:02:19,2021,FY,7069409000,4064357000,3005052000,0.4250782491,590328000.0,464528000,1509493000,1974021000,0,2564349000,6628706000,137962000,228704000,144944000,782607000,0.1107033134,440703000,0.0623394403,-200075000,240628000,0.0340379231,148802000,83000000,0.0117407268,1.67,1.67,49802993,49802993,https://www.sec.gov/Archives/edgar/data/1099590/000156276222000049/0001562762-22-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1099590/000156276222000049/meli-20211231x10k.htm,1.0
2020-12-31,MELI,USD,0001099590,2021-03-01,2021-03-01 16:26:47,2020,FY,3973465000,2264255000,1709210000,0.4301560477,352474000.0,326490000,902554000,1229044000,0,1581518000,3845773000,102767000,106690000,81296000,335451000,0.0844227897,230459000,0.0579995042,-149144000,81315000,0.0204645064,82022000,-707000,-0.0001779303,-0.0142,-0.0142,49740407,49740407,https://www.sec.gov/Archives/edgar/data/1099590/000156276221000079/0001562762-21-000079-index.htm,https://www.sec.gov/Archives/edgar/data/1099590/000156276221000079/meli-20201231x10k.htm,1.0
2019-12-31,MELI,USD,0001099590,2020-02-14,2020-02-14 17:14:03,2019,FY,2296314000,1194191000,1102123000,0.47995309,223807000.0,197455000,834022000,1031477000,0,1255284000,2449475000,113523000,65876000,59386000,33682000,0.0146678547,-39638000,-0.0172615766,-67608000,-107246000,-0.0467035432,64753000,-171999000,-0.0749022129,-3.53,-3.53,48692906,48692906,https://www.sec.gov/Archives/edgar/data/1099590/000156276220000055/0001562762-20-000055-index.htm,https://www.sec.gov/Archives/edgar/data/1099590/000156276220000055/meli-20191231x10k.htm,1.0
2024-06-30,KLAC,USD,0000319201,2024-08-05,2024-08-05 16:07:58,2024,FY,9793873000,3801143000,5992730000,0.6118856146,1278981000.0,0,0,891007000,-12778000,2169988000,5971131000,160688000,311253000,401730000,4224471999,0.4313382458,3822742000,0.3903197438,-632710000,3190032000,0.3257171091,428136000,2761896000,0.2820024315,20.41,20.28,135345000,136187000,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/0000319201-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920124000021/klac-20240630.htm,1.0
2023-06-30,KLAC,USD,0000319201,2023-08-04,2023-08-04 16:09:10,2023,FY,10496056000,4218307000,6277749000,0.598105517,1296727000.0,0,0,986326000,104720000,2283053000,6501360000,74095000,296940000,415113000,4204229000,0.4005532173,3994696000,0.380590195,91434000,3789190000,0.3610108406,401839000,3387277000,0.3227190289,24.28,24.15,139483000,140235000,https://www.sec.gov/Archives/edgar/data/319201/000031920123000031/0000319201-23-000031-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920123000031/klac-20230630.htm,1.0
2022-06-30,KLAC,USD,0000319201,2022-08-05,2022-08-05 16:13:39,2022,FY,9211883000,3592441000,5619442000,0.6100209914,1105254000.0,0,0,860007000,-4605000,1965261000,5557702000,8695000,160339000,363344000,3750424000,0.4071289225,3649576000,0.3961813236,-160339000,3489237000,0.3787756531,167177000,3321807000,0.360600216,22.07,21.92,150494000,151555000,https://www.sec.gov/Archives/edgar/data/319201/000031920122000023/0000319201-22-000023-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920122000023/klac-20220630.htm,1.0
2021-06-30,KLAC,USD,0000319201,2021-08-06,2021-08-06 16:53:10,2021,FY,6918734000,2772165000,4146569000,0.5993248187,928487000.0,0,0,729602000,29302000,1658089000,4430254000,8929000,157328000,333335000,2851117000,0.4120865176,2517782000,0.3639079057,-157328000,2360454000,0.3411684854,283101000,2078292000,0.3003861689,13.49,13.37,154086000,155437000,https://www.sec.gov/Archives/edgar/data/319201/000031920121000029/0000319201-21-000029-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920121000029/klac-20210630.htm,1.0
2020-06-30,KLAC,USD,0000319201,2020-08-07,2020-08-07 18:36:10,2020,FY,5806424000,2449561000,3356863000,0.5781291549,863864000.0,0,0,734149000,-2678000,1598013000,4047574000,21646000,160274000,348049000,2104221000,0.3623953401,1756172000,0.3024532828,-439461000,1316711000,0.2267679729,101686000,1216785000,0.2095584132,7.76,7.7,156797000,158005000,https://www.sec.gov/Archives/edgar/data/319201/000031920120000047/0000319201-20-000047-index.htm,https://www.sec.gov/Archives/edgar/data/319201/000031920120000047/klac-20200630.htm,1.0
2024-05-31,CTAS,USD,0000723254,2024-07-25,2024-07-25 14:01:02,2024,FY,9596615000,5071717000,4524898000,0.471509798,26600000.0,0,0,2456265000,0,2456265000,7527982000,5742000,100740000,442384000,2511017000,0.261656532,2068632999,0.2155586109,-94997999,1973635000,0.2056594956,402043000,1571592000,0.1637652443,3.85,3.79,406612000,413468000,https://www.sec.gov/Archives/edgar/data/723254/000072325424000036/0000723254-24-000036-index.htm,https://www.sec.gov/Archives/edgar/data/723254/000072325424000036/ctas-20240531.htm,1.0
2023-05-31,CTAS,USD,0000723254,2023-07-27,2023-07-27 13:14:03,2023,FY,8815769000,4642401000,4173368000,0.4733980666,24500000.0,0,0,2370704000,0,2370704000,7013105000,1716000,111232000,409162000,2213542000,0.2510889294,1802664000,0.2044817644,-109516000,1693148000,0.1920590251,345138000,1348010000,0.1529089521,3.3,3.25,406580000,413508000,https://www.sec.gov/Archives/edgar/data/723254/000072325423000025/0000723254-23-000025-index.htm,https://www.sec.gov/Archives/edgar/data/723254/000072325423000025/ctas-20230531.htm,1.0
2022-05-31,CTAS,USD,0000723254,2022-07-27,2022-07-27 14:21:24,2022,FY,7854459000,4222213000,3632246000,0.4624438169,23500000.0,0,0,2044876000,0,2044876000,6267089000,242000,88844000,399701000,1987313000,0.2530171715,1587370000,0.2020979421,-88602000,1498768000,0.1908174707,263011000,1235757000,0.1573319054,2.98,2.91,412688000,422092000,https://www.sec.gov/Archives/edgar/data/723254/000072325422000019/0000723254-22-000019-index.htm,https://www.sec.gov/Archives/edgar/data/723254/000072325422000019/ctas-20220531.htm,1.0
2021-05-31,CTAS,USD,0000723254,2021-07-28,2021-07-28 13:24:07,2021,FY,7116340000,3801689000,3314651000,0.4657803028,22300000.0,0,0,1929159000,0,1929159000,5730848000,467000,98210000,385736000,1773910000,0.2492728003,1385492000,0.1946916533,-97743000,1287749000,0.1809566434,176781000,1110968000,0.1561150816,2.63,2.56,419496000,430828000,https://www.sec.gov/Archives/edgar/data/723254/000072325421000021/0000723254-21-000021-index.htm,https://www.sec.gov/Archives/edgar/data/723254/000072325421000021/ctas-20210531.htm,1.0
2020-05-31,CTAS,USD,0000723254,2020-07-29,2020-07-29 14:20:47,2020,FY,7085120000,3851372000,3233748000,0.4564140057,21500000.0,0,0,2071052000,0,2071052000,5922424000,988000,105393000,379053000,1542737000,0.2177432422,1162696000,0.1641039248,-104405000,1058291000,0.1493681123,181931000,876037000,0.1236446242,2.09,2.03,415264000,428048000,https://www.sec.gov/Archives/edgar/data/723254/000072325420000025/0000723254-20-000025-index.htm,https://www.sec.gov/Archives/edgar/data/723254/000072325420000025/ctas-20200531.htm,1.0
2023-12-31,REGN,USD,0000872589,2024-02-05,2024-02-05 09:16:15,2023,FY,13117200000,1815800000,11301400000,0.861571067,4439000000.0,0,0,2631300000,-20000000,7068200000,8884000000,495900000,73000000,421000000,5130100000,0.3910971854,4047100000,0.3085338334,-456800000,4199300000,0.3201369195,245700000,3953600000,0.3014057878,37.05,34.77,106700000,113700000,https://www.sec.gov/Archives/edgar/data/872589/000180422024000009/0001804220-24-000009-index.htm,https://www.sec.gov/Archives/edgar/data/872589/000180422024000009/regn-20231231.htm,1.0
2022-12-31,REGN,USD,0000872589,2023-02-06,2023-02-06 09:23:24,2022,FY,12172900000,1560400000,10612500000,0.8718136188,3592500000.0,0,0,2115900000,-89900000,5618500000,7178900000,160100000,59400000,341400000,5173300000,0.4249850077,4738900000,0.389299181,119900000,4858800000,0.3991489292,520400000,4338400000,0.3563982289,40.51,38.22,107100000,113500000,https://www.sec.gov/Archives/edgar/data/872589/000180422023000008/0001804220-23-000008-index.htm,https://www.sec.gov/Archives/edgar/data/872589/000180422023000008/regn-20221231.htm,1.0
2021-12-31,REGN,USD,0000872589,2022-02-07,2022-02-07 09:25:49,2021,FY,16071700000,2437500000,13634200000,0.8483358948,2908100000.0,0,0,1824900000,-45600000,4687400000,7124900000,45800000,57300000,286200000,9383100000,0.5838274731,8946800000,0.5566803761,379000000,9325800000,0.5802622,1250500000,8075300000,0.5024546252,76.4,71.97,105700000,112200000,https://www.sec.gov/Archives/edgar/data/872589/000180422022000007/0001804220-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/872589/000180422022000007/regn-20211231.htm,1.0
2020-12-31,REGN,USD,0000872589,2021-02-08,2021-02-08 09:13:00,2020,FY,8497100000,1119900000,7377200000,0.8682020925,2735000000.0,0,0,1346000000,-280400000,3800600000,4920500000,18500000,56900000,235900000,3867300000,0.4551317508,3576600000,0.4209200786,233800000,3810400000,0.4484353485,297200000,3513200000,0.4134587094,32.65,30.52,107600000,115100000,https://www.sec.gov/Archives/edgar/data/872589/000180422021000008/0001804220-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/872589/000180422021000008/regn-20201231.htm,1.0
2019-12-31,REGN,USD,0000872589,2020-02-07,2020-02-07 09:04:34,2019,FY,7863400000,782200000,7081200000,0.9005264898,3036600000.0,0,0,1834800000,219300000,4871400000,5653600000,30200000,30200000,210300000,2209800000,0.2810234759,2209800000,0.2810234759,219300000,2429100000,0.3089121754,313300000,2115800000,0.2690693593,19.38,18.46,109200000,114600000,https://www.sec.gov/Archives/edgar/data/872589/000153217620000008/0001532176-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/872589/000153217620000008/regn-123119x10k.htm,1.0
2023-12-31,MDLZ,USD,0001103982,2024-02-02,2024-02-02 15:50:24,2023,FY,36016000000,22252000000,13764000000,0.3821634829,380000000.0,5945000000,2057000000,8002000000,82000000,8153000000,30405000000,241000000,550000000,1215000000,7149000000,0.1984951133,5502000000,0.1527654376,578000000,5880000000,0.163260773,1537000000,4959000000,0.137688805,3.64,3.62,1363000000,1370000000,https://www.sec.gov/Archives/edgar/data/1103982/000110398224000019/0001103982-24-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1103982/000110398224000019/mdlz-20231231.htm,1.0
2022-12-31,MDLZ,USD,0001103982,2023-02-03,2023-02-03 12:06:38,2022,FY,31496000000,20184000000,11312000000,0.3591567183,346000000.0,5714000000,1670000000,7384000000,132000000,7516000000,27700000000,134000000,423000000,1107000000,5020000000,0.1593853188,3534000000,0.1122047244,-306000000,3228000000,0.102489205,865000000,2717000000,0.0862649225,1.97,1.96,1378000000,1385000000,https://www.sec.gov/Archives/edgar/data/1103982/000110398223000006/0001103982-23-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1103982/000110398223000006/mdlz-20221231.htm,1.0
2021-12-31,MDLZ,USD,0001103982,2022-02-04,2022-02-04 13:40:11,2021,FY,28720000000,17466000000,11254000000,0.3918523677,347000000.0,4699000000,1564000000,6263000000,134000000,6397000000,23863000000,55000000,365000000,1113000000,6174000000,0.2149721448,5061000000,0.176218663,-692000000,4369000000,0.1521239554,1190000000,3179000000,0.110689415,2.27,2.25,1403000000,1413000000,https://www.sec.gov/Archives/edgar/data/1103982/000110398222000003/0001103982-22-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1103982/000110398222000003/mdlz-20211231.htm,1.0
2020-12-31,MDLZ,USD,0001103982,2021-02-05,2021-02-05 10:23:42,2020,FY,26581000000,16135000000,10446000000,0.3929874723,332000000.0,4722000000,1376000000,6098000000,194000000,6292000000,22427000000,515000000,608000000,1116000000,5408000000,0.2034535947,3853000000,0.144953162,-470000000,3383000000,0.1272713592,1224000000,2159000000,0.0812234303,1.51,1.5,1431000000,1441000000,https://www.sec.gov/Archives/edgar/data/1103982/000110398221000004/0001103982-21-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1103982/000110398221000004/mdlz-20201231.htm,1.0
2019-12-31,MDLZ,USD,0001103982,2020-02-07,2020-02-07 11:22:43,2019,FY,25868000000,15531000000,10337000000,0.3996056904,351000000.0,4928000000,1208000000,6136000000,174000000,6310000000,21841000000,583000000,456000000,1047000000,5134000000,0.1984691511,3843000000,0.1485619298,-396000000,3447000000,0.1332534405,2000000,3870000000,0.1496056904,2.72,2.69,1445000000,1458000000,https://www.sec.gov/Archives/edgar/data/1103982/000110398220000003/0001103982-20-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1103982/000110398220000003/mdlz10k123119document1.htm,1.0
2023-10-31,SNPS,USD,0000883241,2023-12-12,2023-12-12 17:22:32,2023,FY,5842619000,1222193000,4620426000,0.790814188,1946813000.0,410311000,889016000,1299327000,32523000,3274165000,4496358000,36674000,1178000,344825000,1670383000,0.2858962736,1269259000,0.217241446,-44479000,1301782000,0.2228079565,83657000,1229888000,0.2105028584,8.08,7.92,152146000,155195000,https://www.sec.gov/Archives/edgar/data/883241/000088324123000019/0000883241-23-000019-index.htm,https://www.sec.gov/Archives/edgar/data/883241/000088324123000019/snps-20231031.htm,1.0
